SMILES,DATABASE,ID,PROGRAM,FRAGMENTS,DATASET,PROGRAM_SCORE,SMILES_chiral,SMILES_no_chiral
c1cnc(c(n1)C#CC[NH2+]CC1=C(OC[C@H](O1)C(=O)C[NH3+])C(=O)C)O,LB_CDEPF,LBCEF10_025,LigBuilder,ChemDiv Fragments Epigenetics ,LB_CDEPIF10,6.44,CC(=O)C1OCC(C(=O)CN)OC1C=NCC#Cc1ncc[nH]c1=O,CC(=O)C1OCC(C(=O)CN)OC1C=NCC#Cc1ncc[nH]c1=O
C1=C(NC(=O)N=C1C/C=C\c1cc(cc(c1)Br)O)CNCC1=NC(=C[C@H](N1)C[NH2+]C)CCO,LB_CDEPF,LBCEF06_014,LigBuilder,ChemDiv Fragments Epigenetics ,LB_CDEPIF06,6.44,CNC[C@@H]1CC(CCO)=NC(CN=Cc2cc(CCCc3cc(O)cc(Br)c3)[nH]c(=O)n2)=N1,CNCC1CC(CCO)=NC(CN=Cc2cc(CCCc3cc(O)cc(Br)c3)[nH]c(=O)n2)=N1
C(=O)(O)C1=C(C(=O)CO1)c1ccc(c(c1)CC#CC(=O)OCCN1C=NN=C1)C[NH3+],LB_CDEPF,LBCEF06_240,LigBuilder,ChemDiv Fragments Epigenetics ,LB_CDEPIF06,6.44,NCc1ccc(-c2c(O)coc2C(=O)O)cc1CC#CC(=O)OCCn1cnnc1,NCc1ccc(-c2c(O)coc2C(=O)O)cc1CC#CC(=O)OCCn1cnnc1
C1(=NN=C(O1)CC(=O)CC1=NON=C1[C@@H](N)/C=C/COCc1cc(ccc1Cl)O)C(=O)O,LB_CDEPF,LBCEF07_095,LigBuilder,ChemDiv Fragments Epigenetics ,LB_CDEPIF07,6.44,NC(C=CCOCc1cc(O)ccc1Cl)c1nonc1CC(=O)Cc1nnc(C(=O)O)o1,NC(C=CCOCc1cc(O)ccc1Cl)c1nonc1CC(=O)Cc1nnc(C(=O)O)o1
C1(=C(NN=N1)/C(=C(\Cc1cc(cc(c1)C(=O)C1=CC(=CO1)CN)CC)/C)/CCCN)C[NH3+],LB_CDEPF,LBCEF07_068,LigBuilder,ChemDiv Fragments Epigenetics ,LB_CDEPIF07,6.44,CCc1cc(CC(C)C(CCCN)c2[nH]nnc2C=N)cc(C(=O)c2cc(CN)co2)c1,CCc1cc(CC(C)C(CCCN)c2[nH]nnc2C=N)cc(C(=O)c2cc(CN)co2)c1
c1cnc(c(n1)C#CC[NH2+]CC1=C(OC[C@H](O1)C(=O)C[NH3+])CNCCCCC)O,LB_CDEPF,LBCEF10_043,LigBuilder,ChemDiv Fragments Epigenetics ,LB_CDEPIF10,6.43,CCCCCNCC1=C(CNCC#Cc2ncc[nH]c2=O)OC(C(=O)CN)CO1,CCCCCNCC1=C(CNCC#Cc2ncc[nH]c2=O)OC(C(=O)CN)CO1
c1(cc(c2c(c1)C(=O)NC2=O)C[C@H](O)CCNCCO)CC(=O)c1cc(ccn1)O,LB_CDEPF,LBCEF04_025,LigBuilder,ChemDiv Fragments Epigenetics ,LB_CDEPIF04,6.43,O=C(CCNCCO)Cc1cc(CC(=O)c2cc(=O)cc[nH]2)cc2c(O)[nH]c(O)c12,O=C(CCNCCO)Cc1cc(CC(=O)c2cc(=O)cc[nH]2)cc2c(O)[nH]c(O)c12
C1=C(NC(=O)N=C1/C=C/[C@@](CN)(N)C1=NN=CN1)CO,LB_CDEPF,LBCEF06_070,LigBuilder,ChemDiv Fragments Epigenetics ,LB_CDEPIF06,6.43,NC[C@@](N)(CCc1cc(C=O)[nH]c(=O)n1)c1nc[nH]n1,NCC(N)(CCc1cc(C=O)[nH]c(=O)n1)c1nc[nH]n1
C1=C(C(=O)O/C/1=C/C(=O)O)[C@](COCCN1C=CC(=O)N1)(N)CN,LB_CDEPF,LBCEF05_002,LigBuilder,ChemDiv Fragments Epigenetics ,LB_CDEPIF05,6.43,NC[C@](N)(COCCn1ccc(=O)[nH]1)C1=C/C(=C\C(=O)O)OC1=O,NCC(N)(COCCn1ccc(=O)[nH]1)C1=CC(=CC(=O)O)OC1=O
C(=O)(O)C1=C(C(=O)CO1)c1ccc(cc1)C/C(=C\C(=O)C1=CC(=CN1)CCF)/NCCOC(=O)C,LB_CDEPF,LBCEF06_244,LigBuilder,ChemDiv Fragments Epigenetics ,LB_CDEPIF06,6.43,CC(=O)OCCN=C(Cc1ccc(-c2c(O)coc2C(=O)O)cc1)CC(=O)c1cc(CCF)c[nH]1,CC(=O)OCCN=C(CC(=O)c1cc(CCF)c[nH]1)Cc1ccc(-c2c(O)coc2C(=O)O)cc1
C(=O)(N1C(=CC(=N1)C(=O)COCCCOC)O)[C@@H](/C=C/C1=NOC(=O)N1)N,LB_CDEPF,LBCEF06_163,LigBuilder,ChemDiv Fragments Epigenetics ,LB_CDEPIF06,6.43,COCCCOCC(=O)c1cc(=O)n(C(=O)C(=N)CCc2nc(=O)o[nH]2)[nH]1,COCCCOCC(=O)c1cc(=O)n(C(=O)C(=N)CCc2nc(=O)o[nH]2)[nH]1
C(=C(\N)/[C@@H]1C=NN=C(N1CC(=O)O)C(=O)Cc1nc(ncn1)CC(=O)OCCCO)\CCO,LB_CDEPF,LBCEF04_006,LigBuilder,ChemDiv Fragments Epigenetics ,LB_CDEPIF04,6.43,N=C(CCC=O)C1C=NNC(C(=O)Cc2ncnc(CC(=O)OCCCO)n2)N1CC(=O)O,N=C(CCC=O)C1C=NNC(C(=O)Cc2ncnc(CC(=O)OCCCO)n2)N1CC(=O)O
c1(cc(c2c(c1)C(=O)NC2=O)CO)/C=C/N(c1ccccc1)[C@H]1C(=O)OCC1,LB_CDEPF,LBCEF02_010,LigBuilder,ChemDiv Fragments Epigenetics ,LB_CDEPIF02,6.43,O=Cc1cc(C=CN(c2ccccc2)C2CCOC2=O)cc2c(O)[nH]c(O)c12,O=Cc1cc(C=CN(c2ccccc2)C2CCOC2=O)cc2c(O)[nH]c(O)c12
C1(=O)C[C@](O1)(C1=C(ON=C1)C(=O)CNCC/C(=C/CCCCO)/C[NH3+])CO,LB_CDEPF,LBCEF02_003,LigBuilder,ChemDiv Fragments Epigenetics ,LB_CDEPIF02,6.42,NC/C(=C\CCCCO)CCNCC(=O)c1oncc1[C@]1(CO)CC(=O)O1,NCC(=CCCCCO)CCNCC(=O)c1oncc1C1(CO)CC(=O)O1
c1(cc(cc(c1)Cl)O)C(=O)C1=NOC(=N1)COC(=O)C1=COC(=N1)CCCNCCN,LB_CDEPF,LBCEF06_084,LigBuilder,ChemDiv Fragments Epigenetics ,LB_CDEPIF06,6.42,NCCNCCCc1nc(C(=O)OCc2nc(C(=O)c3cc(O)cc(Cl)c3)no2)co1,NCCNCCCc1nc(C(=O)OCc2nc(C(=O)c3cc(O)cc(Cl)c3)no2)co1
C1=C(C(=O)O/C/1=C/C(=O)O)[C@@H](COC(=O)C1=NC=C(O1)CN(CCBr)CN)COC(=O)C[NH2+]CBr,LB_CDEPF,LBCEF05_028,LigBuilder,ChemDiv Fragments Epigenetics ,LB_CDEPIF05,6.42,NCN(CCBr)Cc1cnc(C(=O)OC=C(COC(=O)CNCBr)c2cc(CC(=O)O)oc2O)o1,NCN(CCBr)Cc1cnc(C(=O)OC=C(COC(=O)CNCBr)c2cc(CC(=O)O)oc2O)o1
C1=C(NC(=O)N=C1C/C=C/c1c(cccc1Cl)O)CNCC1=NC(=C[C@H](N1)CCN)CCO,LB_CDEPF,LBCEF06_031,LigBuilder,ChemDiv Fragments Epigenetics ,LB_CDEPIF06,6.42,NCC[C@@H]1CC(CCO)=NC(CN=Cc2cc(CCCc3c(O)cccc3Cl)[nH]c(=O)n2)=N1,NCCC1CC(CCO)=NC(CN=Cc2cc(CCCc3c(O)cccc3Cl)[nH]c(=O)n2)=N1
C1(=NN=C(O1)CC(=O)CC1=NON=C1[C@@H](N)/C=C(\CCCC[NH3+])/CC)C(=O)O,LB_CDEPF,LBCEF07_109,LigBuilder,ChemDiv Fragments Epigenetics ,LB_CDEPIF07,6.42,CC=C(CCCCN)CC(N)c1nonc1CC(=O)Cc1nnc(C(=O)O)o1,CC=C(CCCCN)CC(N)c1nonc1CC(=O)Cc1nnc(C(=O)O)o1
C1(=NN=C(O1)CC(=O)CC1=NON=C1[C@@H](N)/C=C/CCCCC(=O)C)C(=O)O,LB_CDEPF,LBCEF07_099,LigBuilder,ChemDiv Fragments Epigenetics ,LB_CDEPIF07,6.42,CC(=O)CCCC=CCC(N)c1nonc1CC(=O)Cc1nnc(C(=O)O)o1,CC(=O)CCCC=CCC(N)c1nonc1CC(=O)Cc1nnc(C(=O)O)o1
C1(=NN=C(O1)CC(=O)CC1=NON=C1[C@@H](N)/C=C/COCc1cccc(c1F)F)C(=O)O,LB_CDEPF,LBCEF07_103,LigBuilder,ChemDiv Fragments Epigenetics ,LB_CDEPIF07,6.42,NC(C=CCOCc1cccc(F)c1F)c1nonc1CC(=O)Cc1nnc(C(=O)O)o1,NC(C=CCOCc1cccc(F)c1F)c1nonc1CC(=O)Cc1nnc(C(=O)O)o1
c1(cc(c2c(c1)C(=O)NC2=O)CO)/C(=C/Nc1ccc(nc1)F)/CCCC(=O)CCC(=O)C,LB_CDEPF,LBCEF02_021,LigBuilder,ChemDiv Fragments Epigenetics ,LB_CDEPIF02,6.42,CC(=O)CCC(=O)CCCC(C=Nc1ccc(F)nc1)c1cc(C=O)c2c(O)[nH]c(O)c2c1,CC(=O)CCC(=O)CCCC(C=Nc1ccc(F)nc1)c1cc(C=O)c2c(O)[nH]c(O)c2c1
C(=O)(O)C1=C(C(=O)CO1)c1ccc(c(c1)CC#Cc1cc(ccc1)C(=O)OC)NC(=O)CCN,LB_CDEPF,LBCEF06_241,LigBuilder,ChemDiv Fragments Epigenetics ,LB_CDEPIF06,6.42,COC(=O)c1cccc(C#CCc2cc(-c3c(O)coc3C(=O)O)ccc2NC(=O)CCN)c1,COC(=O)c1cccc(C#CCc2cc(-c3c(O)coc3C(=O)O)ccc2NC(=O)CCN)c1
c1cnc(c(n1)C#CC[NH2+]CC1=C(OC[C@H](O1)C(=O)C[NH3+])CNCCCN)O,LB_CDEPF,LBCEF10_042,LigBuilder,ChemDiv Fragments Epigenetics ,LB_CDEPIF10,6.42,NCCCNCC1=C(CNCC#Cc2ncc[nH]c2=O)OC(C(=O)CN)CO1,NCCCNCC1=C(CNCC#Cc2ncc[nH]c2=O)OC(C(=O)CN)CO1
C1(=NN=C(O1)CC(=O)CC1=NON=C1[C@@H](N)/C=C\C(=O)O)C(=O)O,LB_CDEPF,LBCEF07_079,LigBuilder,ChemDiv Fragments Epigenetics ,LB_CDEPIF07,6.41,N=C(CCC(=O)O)c1nonc1CC(=O)Cc1nnc(C(=O)O)o1,N=C(CCC(=O)O)c1nonc1CC(=O)Cc1nnc(C(=O)O)o1
c1cnc(c(n1)C#CC[N@@H+](CC1=COC[C@](O1)(C(=O)C[NH3+])CCl)CF)O,LB_CDEPF,LBCEF10_010,LigBuilder,ChemDiv Fragments Epigenetics ,LB_CDEPIF10,6.41,NCC(=O)[C@]1(CCl)COC=C(CN(CF)CC#Cc2ncc[nH]c2=O)O1,NCC(=O)C1(CCl)COC=C(CN(CF)CC#Cc2ncc[nH]c2=O)O1
C(=O)(OC(=O)c1c(ccc(c1)CN)C1=CN=NN1)C1=CNC=C(C1)C[NH3+],LB_CDEPF,LBCEF01_121,LigBuilder,ChemDiv Fragments Epigenetics ,LB_CDEPIF01,6.41,NCC1=CN=CC(C(=O)OC(=O)c2cc(CN)ccc2-c2c[nH]nn2)C1,NCC1=CN=CC(C(=O)OC(=O)c2cc(CN)ccc2-c2c[nH]nn2)C1
c1cnc(c(n1)C#CC[NH2+]CC1=C(O[C@@H](CO1)C(=O)NCCN)CO)O,LB_CDEPF,LBCEF10_030,LigBuilder,ChemDiv Fragments Epigenetics ,LB_CDEPIF10,6.41,NCCNC(=O)C1COC(CNCC#Cc2ncc[nH]c2=O)=C(CO)O1,NCCNC(=O)C1COC(CNCC#Cc2ncc[nH]c2=O)=C(CO)O1
c1cnc(c(n1)C(=O)NC[C@@H](CN)OC(=O)c1c(cc(cc1)O)NC=C)O,LB_CDEPF,LBCEF10_097,LigBuilder,ChemDiv Fragments Epigenetics ,LB_CDEPIF10,6.41,CC=Nc1cc(O)ccc1C(=O)O[C@H](CN)CNC(=O)c1ncc[nH]c1=O,CC=Nc1cc(O)ccc1C(=O)OC(CN)CNC(=O)c1ncc[nH]c1=O
C1=C(NC(=N1)C[C@](CO)(CBr)/C=C/C)C(=O)N1C(=C(C=N1)Cl)C(=O)O,LB_CDEPF,LBCEF06_006,LigBuilder,ChemDiv Fragments Epigenetics ,LB_CDEPIF06,6.41,C/C=C/[C@@](CO)(CBr)Cc1nc(C(=O)n2ncc(Cl)c2C(=O)O)c[nH]1,CC=CC(CO)(CBr)Cc1nc(C(=O)n2ncc(Cl)c2C(=O)O)c[nH]1
C1(=NN=C(O1)CC(=O)CC1=NON=C1[C@H](NCCF)/C=C(\CO)/C(=O)C)C(=O)O,LB_CDEPF,LBCEF07_078,LigBuilder,ChemDiv Fragments Epigenetics ,LB_CDEPIF07,6.4,CC(=O)C(C=O)CC(NCCF)c1nonc1CC(=O)Cc1nnc(C(=O)O)o1,CC(=O)C(C=O)CC(NCCF)c1nonc1CC(=O)Cc1nnc(C(=O)O)o1
C1(=NN=C(O1)[C@@H](C(=O)O)/C=C(/C1=NOC(=N1)CC(=O)NCCCl)\c1cccc(c1N)O)C(=O)O,LB_CDEPF,LBCEF07_081,LigBuilder,ChemDiv Fragments Epigenetics ,LB_CDEPIF07,6.4,Nc1c(O)cccc1C(=CC(C(=O)O)c1nnc(C(=O)O)o1)c1noc(CC(=O)NCCCl)n1,Nc1c(O)cccc1C(=CC(C(=O)O)c1nnc(C(=O)O)o1)c1noc(CC(=O)NCCCl)n1
C\1(=C/CN)/C(=O)N(NC1=O)C[C@H](CCC1=NC2=C(N1)NCNC2)NCN,LB_CDEPF,LBCEF07_044,LigBuilder,ChemDiv Fragments Epigenetics ,LB_CDEPIF07,6.4,N=CCc1c(O)[nH]n(C[C@H](CCc2nc3c([nH]2)CNCN3)NCN)c1=O,N=CCc1c(O)[nH]n(CC(CCc2nc3c([nH]2)CNCN3)NCN)c1=O
c1cnc(c(n1)C#CC[N@@H+](CC1=COC[C@](O1)(C(=O)C[NH3+])CC)CF)O,LB_CDEPF,LBCEF10_017,LigBuilder,ChemDiv Fragments Epigenetics ,LB_CDEPIF10,6.4,CC[C@@]1(C(=O)CN)COC=C(CN(CF)CC#Cc2ncc[nH]c2=O)O1,CCC1(C(=O)CN)COC=C(CN(CF)CC#Cc2ncc[nH]c2=O)O1
C1=C(C(=O)OC1=C)[C@](COCCN1C(=CC(=O)N1)CC(=O)O)(N)CCNCC,LB_CDEPF,LBCEF05_001,LigBuilder,ChemDiv Fragments Epigenetics ,LB_CDEPIF05,6.4,C=C1C=C([C@](N)(CCNCC)COCCn2[nH]c(=O)cc2CC(=O)O)C(=O)O1,C=C1C=C(C(N)(CCNCC)COCCn2[nH]c(=O)cc2CC(=O)O)C(=O)O1
C(=O)(O)C1=C[C@H](ON1CCCN)/C=C(/C1=NC(=CN1)Cl)\c1cc(c(cc1)I)NC(=O)N,LB_CDFRG,LBCDF01_200,LigBuilder,ChemDiv Fragments Library,LB_CDFRAG01,8.49,NCCCN1OC(=CC(c2ccc(I)c(NC(N)=O)c2)c2nc(Cl)c[nH]2)C=C1C(=O)O,NCCCN1OC(=CC(c2ccc(I)c(NC(N)=O)c2)c2nc(Cl)c[nH]2)C=C1C(=O)O
C(=O)(O)C1=C[C@H](ON1)/C=C(/C1=NC(=CN1)Cl)\c1cc(c(cc1)I)NC(=O)CN,LB_CDFRG,LBCDF01_297,LigBuilder,ChemDiv Fragments Library,LB_CDFRAG01,8.28,NCC(=O)Nc1cc(C(=Cc2cc(C(O)O)no2)c2nc(Cl)c[nH]2)ccc1I,NCC(=O)Nc1cc(C(=Cc2cc(C(O)O)no2)c2nc(Cl)c[nH]2)ccc1I
C(=O)(O)C1=C[C@H](ON1)/C=C(/C1=NC(=C(N1)CN)Cl)\c1cc(c(cc1)I)NC(=O)N,LB_CDFRG,LBCDF01_287,LigBuilder,ChemDiv Fragments Library,LB_CDFRAG01,8.15,N=Cc1[nH]c(C(Cc2cc(C(O)O)no2)c2ccc(I)c(NC(N)=O)c2)nc1Cl,N=Cc1[nH]c(C(Cc2cc(C(O)O)no2)c2ccc(I)c(NC(N)=O)c2)nc1Cl
C(=O)(O)C1=C[C@H](ON1CC)/C=C(/C1=NC(=CN1)Cl)\c1cc(c(cc1)I)NC(=O)N,LB_CDFRG,LBCDF01_099,LigBuilder,ChemDiv Fragments Library,LB_CDFRAG01,8.1,CCN1OC(=CC(c2ccc(I)c(NC(N)=O)c2)c2nc(Cl)c[nH]2)C=C1C(=O)O,CCN1OC(=CC(c2ccc(I)c(NC(N)=O)c2)c2nc(Cl)c[nH]2)C=C1C(=O)O
C1(=NOC(=N1)/C=C\C1=NN=C(NC1)CCCCCCCC(=O)NCCC[C@H](CCCN)c1ccccc1)CO,LB_CDFRG,LBCDF10_008,LigBuilder,ChemDiv Fragments Library,LB_CDFRAG10,7.89,NCCC[C@@H](CCCNC(=O)CCCCCCCc1ncc(CCc2nc(CO)no2)nn1)c1ccccc1,NCCCC(CCCNC(=O)CCCCCCCc1ncc(CCc2nc(CO)no2)nn1)c1ccccc1
C(=O)(O)C1=C(NC(=C1)[C@@](C(=O)O)(CC1=C(N=C(O1)CN)/C=C(/C)\c1cc(ccc1C(=O)CBr)Br)O)C(=O)O,LB_CDFRG,LBCDF01_604,LigBuilder,ChemDiv Fragments Library,LB_CDFRAG01,7.86,CC(=Cc1nc(CN)oc1C[C@](O)(C(=O)O)c1cc(C(=O)O)c(C(=O)O)[nH]1)c1cc(Br)ccc1C(=O)CBr,CC(=Cc1nc(CN)oc1CC(O)(C(=O)O)c1cc(C(=O)O)c(C(=O)O)[nH]1)c1cc(Br)ccc1C(=O)CBr
C(=O)(O)C1=C[C@H](ON1)/C=C(/C1=NC(=CN1)Cl)\c1cc(c(cc1)I)NC(=O)N,LB_CDFRG,LBCDF01_020,LigBuilder,ChemDiv Fragments Library,LB_CDFRAG01,7.69,NC(=O)Nc1cc(C(=Cc2cc(C(O)O)no2)c2nc(Cl)c[nH]2)ccc1I,NC(=O)Nc1cc(C(=Cc2cc(C(O)O)no2)c2nc(Cl)c[nH]2)ccc1I
C(=O)(O)C1=CN(N=N1)C/C=C(/[C@@H](CO)NCC(=O)O)\c1ccc(c(c1)O)C(=O)CNC(=O)C1=CCC=CO1,LB_CDFRG,LBCDF01_107,LigBuilder,ChemDiv Fragments Library,LB_CDFRAG01,7.62,O=C(O)CN[C@H](CO)C(=CCn1cc(C(=O)O)nn1)c1ccc(C(=O)C=NC(=O)C2CC=CCO2)c(O)c1,O=C(O)CNC(CO)C(=CCn1cc(C(=O)O)nn1)c1ccc(C(=O)C=NC(=O)C2CC=CCO2)c(O)c1
C(=O)(O)C1=C(NC(=C1)CNC/C=C(\CNCC(=O)O)/C1=CN(c2c1nccn2)CCC)C(=O)CNC,LB_CDFRG,LBCDF01_537,LigBuilder,ChemDiv Fragments Library,LB_CDFRAG01,7.61,CCCn1cc(/C(=C/CNCc2cc(C(=O)O)c(C(=O)CNC)[nH]2)CNCC(=O)O)c2nccnc21,CCCn1cc(C(=CCNCc2cc(C(=O)O)c(C(=O)CNC)[nH]2)CNCC(=O)O)c2nccnc21
C(=O)(O)C1=C[C@H](ON1)/C=C(/C1=NC(=CN1)Cl)\c1cc(c(cc1)I)CCC(=O)N,LB_CDFRG,LBCDF01_568,LigBuilder,ChemDiv Fragments Library,LB_CDFRAG01,7.59,NC(=O)CCc1cc(C(=Cc2cc(C(O)O)no2)c2nc(Cl)c[nH]2)ccc1I,NC(=O)CCc1cc(C(=Cc2cc(C(O)O)no2)c2nc(Cl)c[nH]2)ccc1I
Oc1ccc(c(c1)C(=O)C1=CC(=CO1)C(=O)NCCCCC[C@@H](CN)NCC)/C=C\C1=NC(=NO1)COCC(=O)O,LB_CDFRG,LBCDF08_014,LigBuilder,ChemDiv Fragments Library,LB_CDFRAG08,7.54,CCN[C@H](CN)CCCCCNC(=O)c1coc(C(=O)c2cc(O)ccc2C=Cc2nc(COCC(=O)O)no2)c1,CCNC(CN)CCCCCNC(=O)c1coc(C(=O)c2cc(O)ccc2C=Cc2nc(COCC(=O)O)no2)c1
C(=O)(O)C1=C(NC(=C1)[C@@](C(=O)O)(CC1=C(N=C(O1)CN)/C=C(/C)\c1cc(ccc1C(=O)CCN)Br)O)C(=O)O,LB_CDFRG,LBCDF01_730,LigBuilder,ChemDiv Fragments Library,LB_CDFRAG01,7.48,CC(=Cc1nc(CN)oc1C[C@](O)(C(=O)O)c1cc(C(=O)O)c(C(=O)O)[nH]1)c1cc(Br)ccc1C(=O)CCN,CC(=Cc1nc(CN)oc1CC(O)(C(=O)O)c1cc(C(=O)O)c(C(=O)O)[nH]1)c1cc(Br)ccc1C(=O)CCN
C(=O)(O)C1=CN(N=N1)C/C=C/C1=CC(=COC1)C[C@@](COCC(=O)N)(COCCc1ccc(c(c1)O)I)CC,LB_CDFRG,LBCDF01_774,LigBuilder,ChemDiv Fragments Library,LB_CDFRAG01,7.48,CC[C@@](COCCc1ccc(I)c(O)c1)(COCC(N)=O)CC1=COCC(/C=C/Cn2cc(C(=O)O)nn2)=C1,CCC(COCCc1ccc(I)c(O)c1)(COCC(N)=O)CC1=COCC(C=CCn2cc(C(=O)O)nn2)=C1
C(=O)(O)C1=CN(N=N1)C/C=C/C1=CC(=COC1)C[C@@](COCC(=O)N)(COCCc1ccc(c(c1)O)I)CF,LB_CDFRG,LBCDF01_769,LigBuilder,ChemDiv Fragments Library,LB_CDFRAG01,7.43,NC(=O)COC[C@@](CF)(COCCc1ccc(I)c(O)c1)CC1=COCC(/C=C/Cn2cc(C(=O)O)nn2)=C1,NC(=O)COCC(CF)(COCCc1ccc(I)c(O)c1)CC1=COCC(C=CCn2cc(C(=O)O)nn2)=C1
C(=O)(O)C1=C([C@H](ON1)/C=C(/C1=NOC(=O)N1)\CCc1ccc(c(c1)Br)O)CO,LB_CDFRG,LBCDF01_649,LigBuilder,ChemDiv Fragments Library,LB_CDFRAG01,7.41,O=c1[nH]c(C(=Cc2onc(C(O)O)c2CO)CCc2ccc(O)c(Br)c2)no1,O=c1[nH]c(C(=Cc2onc(C(O)O)c2CO)CCc2ccc(O)c(Br)c2)no1
C1=C(N(C=N1)CCC1=CNC(=C(C1=O)O)C[C@H](NCO)c1cccc(c1)Br)/C=C\C(=O)O,LB_CDFRG,LBCDF07_008,LigBuilder,ChemDiv Fragments Library,LB_CDFRAG07,7.41,O=C(O)/C=C\c1cncn1CCc1c[nH]c(CC(NCO)c2cccc(Br)c2)c(O)c1=O,O=C(O)C=Cc1cncn1CCc1c[nH]c(CC(NCO)c2cccc(Br)c2)c(O)c1=O
C(=O)(O)C1=CN(N=N1)C/C=C/[C@@]1(C=CC(=O)C1)CC(=O)CCc1c(cccc1C(=O)O)CN(CO)CCOCCO,LB_CDFRG,LBCDF01_524,LigBuilder,ChemDiv Fragments Library,LB_CDFRAG01,7.41,O=C1C=C[C@](/C=C/Cn2cc(C(=O)O)nn2)(CC(=O)CCc2c(CN(CO)CCOCCO)cccc2C(=O)O)C1,O=C1C=CC(C=CCn2cc(C(=O)O)nn2)(CC(=O)CCc2c(CN(CO)CCOCCO)cccc2C(=O)O)C1
C(=O)(O)C1=C[C@H](ON1)/C=C(/C1=NC(=C(N1)C[NH2+]C)Cl)\c1ccc(c(c1)C(=O)N)F,LB_CDFRG,LBCDF01_578,LigBuilder,ChemDiv Fragments Library,LB_CDFRAG01,7.38,CN=Cc1[nH]c(C(Cc2cc(C(O)O)no2)c2ccc(F)c(C(N)=O)c2)nc1Cl,CN=Cc1[nH]c(C(Cc2cc(C(O)O)no2)c2ccc(F)c(C(N)=O)c2)nc1Cl
[NH3+]C/C=C(/CNC[C@@](CC1=CN=C2C=CC=NN12)(O)CN)\C1=CON=C1O,LB_CDFRG,LBCDF01_803,LigBuilder,ChemDiv Fragments Library,LB_CDFRAG01,7.37,NC/C=C(/CNC[C@@](O)(CN)Cc1cnc2cccnn12)c1co[nH]c1=O,NCC=C(CNCC(O)(CN)Cc1cnc2cccnn12)c1co[nH]c1=O
C(=O)(O)C1=C(NC(=C1)[C@@](C(=O)O)(Cc1ccc(c(c1)CCl)CNC/C=C/CNCCCN)O)C(=O)O,LB_CDFRG,LBCDF01_368,LigBuilder,ChemDiv Fragments Library,LB_CDFRAG01,7.36,NCCCNC/C=C/CNCc1ccc(C[C@](O)(C(=O)O)c2cc(C(=O)O)c(C(=O)O)[nH]2)cc1CCl,NCCCNCC=CCNCc1ccc(CC(O)(C(=O)O)c2cc(C(=O)O)c(C(=O)O)[nH]2)cc1CCl
C(=O)(O)C1=C(NC(=C1)CN[C@H](C#CC(=O)O)c1cccc(c1)C(=O)N1CCCCC1)C(=O)O,LB_CDFRG,LBCDF01_164,LigBuilder,ChemDiv Fragments Library,LB_CDFRAG01,7.35,O=C(O)C#C[C@@H](NCc1cc(C(=O)O)c(C(=O)O)[nH]1)c1cccc(C(=O)N2CCCCC2)c1,O=C(O)C#CC(NCc1cc(C(=O)O)c(C(=O)O)[nH]1)c1cccc(C(=O)N2CCCCC2)c1
C1(=NOC(=N1)C(=O)O)/C=C\CC(=O)C1=NN=C(O1)[C@@H](C)OCC(=O)O,LB_CDFRG,LBCDF10_130,LigBuilder,ChemDiv Fragments Library,LB_CDFRAG10,7.32,CC(OCC(=O)O)c1nnc(C(=O)C=CCc2noc(C(=O)O)n2)o1,CC(OCC(=O)O)c1nnc(C(=O)C=CCc2noc(C(=O)O)n2)o1
C(=O)(O)C1=CN(N=N1)C/C=C(/CCO)\C1=CC(=C(N1)[C@@H](CCN(CC(=O)O)CCCl)CO)C(=O)O,LB_CDFRG,LBCDF01_776,LigBuilder,ChemDiv Fragments Library,LB_CDFRAG01,7.31,O=C(O)CN(CCCl)CCC(CO)=c1[nH]c(=C(CCO)CCn2cc(C(=O)O)nn2)cc1C(=O)O,O=C(O)CN(CCCl)CCC(CO)=c1[nH]c(=C(CCO)CCn2cc(C(=O)O)nn2)cc1C(=O)O
C(=O)(O)C1=C(NC(=C1)CC[C@@H](c1c(cccc1Cl)O)C1=CCC=CO1)C(=O)C[NH3+],LB_CDFRG,LBCDF01_131,LigBuilder,ChemDiv Fragments Library,LB_CDFRAG01,7.3,NCC(=O)c1[nH]c(CC[C@H](C2=CCC=CO2)c2c(O)cccc2Cl)cc1C(=O)O,NCC(=O)c1[nH]c(CCC(C2=CCC=CO2)c2c(O)cccc2Cl)cc1C(=O)O
C(=O)(O)C1=C[C@H](ON1)/C=C(/C1=NC(=CN1)Cl)\c1ccc(c(c1)CCOC(=O)C)I,LB_CDFRG,LBCDF01_600,LigBuilder,ChemDiv Fragments Library,LB_CDFRAG01,7.27,CC(=O)OCCc1cc(C(=Cc2cc(C(O)O)no2)c2nc(Cl)c[nH]2)ccc1I,CC(=O)OCCc1cc(C(=Cc2cc(C(O)O)no2)c2nc(Cl)c[nH]2)ccc1I
C(=O)(O)C1=NC(=C(N1)CC[C@H](C(=O)C1=CCC=C(O1)C(=O)CN)C/C(=C\CN)/CCO)Cl,LB_CDFRG,LBCDF04_033,LigBuilder,ChemDiv Fragments Library,LB_CDFRAG04,7.26,N=CC(=O)C1=CCCC(C(=O)C(CCc2[nH]c(C(=O)O)nc2Cl)C/C(=C\CN)CCO)O1,N=CC(=O)C1=CCCC(C(=O)C(CCc2[nH]c(C(=O)O)nc2Cl)CC(=CCN)CCO)O1
